,article_id,Reference_paper_id,Reference _paper_doi,Reference _paper_title,Reference _paper_venue,Reference _paper_year,Intent,Is_influential
2363,10.14219/JADA.ARCHIVE.2004.0120,98eece211d73c5357c8109acb51997f18e915be6,10.1197/jamia.M1052,Review Paper: Roundtable on Bioterrorism Detection: Information System-based Surveillance,J. Am. Medical Informatics Assoc.,2002,,False
2364,10.14219/JADA.ARCHIVE.2004.0120,9b1db7f00f8fef566d1da2a6281a575551261b11,10.2196/JMIR.4.3.E21,Internet Infrastructures and Health Care Systems: a Qualitative Comparative Analysis on Networks and Markets in the British National Health Service and Kaiser Permanente,Journal of medical Internet research,2002,,False
2365,10.14219/JADA.ARCHIVE.2004.0120,be09b835a5a10f15376533f694e7b0f49a4d0a7e,10.1197/JAMIA.M1052,Roundtable on Bioterrorism Detection,,2002,,False
2366,10.14219/JADA.ARCHIVE.2004.0120,1b18d86223bf8e33506752fc938a137d571c394f,10.1197/jamia.M1370,Synthesis of Research Paper: Ten Commandments for Effective Clinical Decision Support: Making the Practice of Evidence-based Medicine a Reality,J. Am. Medical Informatics Assoc.,2003,,False
2367,10.14219/JADA.ARCHIVE.2004.0120,41665b727726135f6b0b74543140e6973b9e26c5,10.7326/0003-4819-139-1-200307010-00010,"Computer Physician Order Entry: Benefits, Costs, and Issues",Annals of Internal Medicine,2003,,False
2368,10.14219/JADA.ARCHIVE.2004.0120,57bbc22ad086f88af0cfe1c98bc66ef7a61c8ae6,10.1197/jamia.M1616,A Consensus Action Agenda for Achieving the National Health Information Infrastructure,Journal of the American Medical Informatics Association,2004,,False
2369,10.14219/JADA.ARCHIVE.2004.0120,9a76edb891fddbbc13b1a638ab322ee0ab9e0e0f,10.14219/JADA.ARCHIVE.2004.0024,Evidence-based dentistry in clinical practice.,Journal of the American Dental Association,2004,,False
2370,10.14219/JADA.ARCHIVE.2004.0120,c65309c2b4d74dc04cba8a279e876f2ddbb96877,10.14219/JADA.ARCHIVE.2004.0212,Survey of systematic reviews in dentistry.,Journal of the American Dental Association,2004,,False
2371,10.14219/JADA.ARCHIVE.2004.0120,d682c7316e21cc40fb722c0fc95cdbbfd36d6351,10.1377/HLTHAFF.W5.10,The value of health care information exchange and interoperability.,Health affairs,2005,,False
2372,10.14219/JADA.ARCHIVE.2003.0164,ea796b23486facd8888754a6d3eb7f759cb11858,10.1016/B978-0-12-482080-7.50009-2,Integrated services digital network,,1994,,False
2373,10.14219/JADA.ARCHIVE.2003.0164,83bf5555d289e54bc04e07c8da9c1d2dea38eade,10.1258/1357633961930103,Teledentistry: protocols for the transmission of digitized radiographs of the temporomandibular joint,Journal of telemedicine and telecare,1996,,False
2374,10.14219/JADA.ARCHIVE.2003.0164,2f86df0f0c05687cfb190020f07222473767d3b2,10.1302/0301-620x.80b6.0801086,Telemedicine: Practicing in the Information Age,,1998,,False
2375,10.14219/JADA.ARCHIVE.2003.0164,b12c47abb3e40e2a127095ee4a98625509527315,10.1002/J.0022-0337.1998.62.11.TB03258.X,"Dental Interactive Simulations Corporation (DISC): simulations for education, continuing education, and assessment.",Journal of dental education,1998,,False
2376,10.14219/JADA.ARCHIVE.2003.0164,1f2947b4a095a032fa0a680888d7b595a53c8bf9,,Computer-based oral health records on the World Wide Web.,Quintessence international,1999,,False
2377,10.14219/JADA.ARCHIVE.2003.0164,491186f8a42ca9d6e5d3ccd19e91a9138de38474,,"Implementation of the State Children's Health Insurance Program: Outreach, Enrollment, and Provider Participation in Rural Areas.",,1999,,False
2378,10.14219/JADA.ARCHIVE.2003.0164,7854d7d2f00416f8a31a5dbe225055df952cbe45,10.1038/SJ.DMFR.4600412,Teledentistry and the future of dental practice.,Dento maxillo facial radiology,1999,,False
2379,10.14219/JADA.ARCHIVE.2003.0164,bfb24afa187d9e1a06990f47a00f3d225fc2af20,,Development of standards for the design of educational software. Standards Committee for Dental Informatics.,Quintessence international,1999,,False
2380,10.14219/JADA.ARCHIVE.2003.0164,f8863ad22f5b23952be19714d53d3aa0224fbb1b,,The evolution of a teledentistry system within the Department of Defense,AMIA,1999,,False
2381,10.14219/JADA.ARCHIVE.2003.0164,3dc5d1899b7d0e80c33772c03f14813cb33df979,10.1258/1357633001935383,"An evaluation of the telepsychiatry programme in Victoria, Australia",Journal of telemedicine and telecare,2000,,False
2382,10.14219/JADA.ARCHIVE.2003.0164,828a3208663ed40b72232374ae236f94a849da30,,"Teledentistry: what is it now, and what will it be tomorrow?",Journal of the California Dental Association,2000,,False
2383,10.14219/JADA.ARCHIVE.2003.0164,8767375b220c95de8209d8fc099b6fa128c373ce,,E-mail-based oral medicine consultation.,Journal of the California Dental Association,2000,,False
2384,10.14219/JADA.ARCHIVE.2003.0164,9270b044a928b952e3f7c49b08a1231594a2003b,10.1258/1357633001934807,Evaluation of a teledental PC videoconference link in the delivery of a restorative dentistry service to remote dental practices in Scotland,,2000,,False
2385,10.14219/JADA.ARCHIVE.2003.0164,a25b955df2c1cea64f4f8be11f31273f7cafa897,10.1258/1357633001935635,Distance education for health centre staff in rural Japan,Journal of telemedicine and telecare,2000,,False
2386,10.14219/JADA.ARCHIVE.2003.0164,d13d131f258263c5bf2064f6e685e6ccc1373c24,10.1258/1357633001933970,"Teledentistry permits distant, cost-effective specialist dental consultations for rural Australians",,2000,,False
2387,10.14219/JADA.ARCHIVE.2003.0164,d1b22071182a9ae28162ab1cc916ae7aefd23af1,,Virtual health care: unresolved legal issues.,Journal of the California Dental Association,2000,,False
2388,10.14219/JADA.ARCHIVE.2003.0164,ef0a0befe8260216b65b7797067abd85b245c810,10.14219/JADA.ARCHIVE.2000.0272,Practicing dentistry in the age of telemedicine.,Journal of the American Dental Association,2000,,False
2389,10.14219/JADA.ARCHIVE.2003.0164,059bc899a99aa1a92b00b16238a277365560829f,10.14219/JADA.ARCHIVE.2001.0237,Dental informatics. A cornerstone of dental practice.,Journal of the American Dental Association,2001,,False
2390,10.14219/JADA.ARCHIVE.2003.0164,87d3a4f20febb5edda22fba778b4726995ce537e,,Teledentistry. An overview.,,2001,,False
2391,10.14219/JADA.ARCHIVE.2003.0164,8a673f6a6aed219e709caea40a71ed09c641f241,10.1258/1357633011936967,Dentists' opinions of an online orthodontic advice service,Journal of telemedicine and telecare,2001,,False
2392,10.14219/JADA.ARCHIVE.2003.0164,8c8dd3f2fd9cf7e83a6398ddf38b5934c4e9133c,10.1258/1357633011936958,Online orthodontic advice: a protocol for a pilot teledentistry system,Journal of telemedicine and telecare,2001,,False
2393,10.14219/JADA.ARCHIVE.2003.0164,b7e18fbaec26b1b494d19337e90845bef643f500,10.14219/JADA.ARCHIVE.2001.0156,The digital transformation of oral health care. Teledentistry and electronic commerce.,Journal of the American Dental Association,2001,,False
2394,10.14219/JADA.ARCHIVE.2003.0164,dd37d548d490340c27ac0cd802615d63d5d2c448,,The use of teledentistry for remote learning applications.,Practical procedures & aesthetic dentistry : PPAD,2001,,False
2395,10.14219/JADA.ARCHIVE.2003.0164,2a33d323fb6da3aca8bd2bb0d9d3fd95f9afb373,10.1002/J.0022-0337.2002.66.3.TB03518.X,Evaluation of web-based dental CE courses.,Journal of dental education,2002,,False
2396,10.14219/JADA.ARCHIVE.2003.0164,757cf47423d63c6bba4840189a4a29b239598bbd,10.1258/1357633021937442,Realtime telemedicine for teaching a first-aid course,Journal of telemedicine and telecare,2002,,False
2397,10.1177/154407370301700118,4b65421c0dd696b419731ebd3bb97001a08dcf31,10.1056/NEJM196903062801004,Gaps in doctor-patient communication. Patients' response to medical advice.,The New England journal of medicine,1969,,False
2398,10.1177/154407370301700118,c40e8d9aa6a750994f75e657aa2592c89f8e6d71,10.1203/00006450-197107000-00003,Gaps in Doctor-Patient Communication: Doctor-Patient Interaction Analysis,Pediatric Research,1971,background,False
2399,10.1177/154407370301700118,fe1aa936d2e029866b4c296ce14c49c44d9239f6,10.7326/0003-4819-86-4-474,What happens when hospitalized patients see their own records.,Annals of internal medicine,1977,background,False
2400,10.1177/154407370301700118,faad7e74f7d75466764b1b9b8abf3c1b994deb82,10.1097/00005650-198308000-00006,Patient Satisfaction and Change in Medical Care Provider: A Longitudinal Study,Medical care,1983,background,True
2401,10.1177/154407370301700118,302e1a8b4bb1839fc572d88fabd10c762c7f57e6,10.1136/BMJ.292.6520.596,Giving patients their own records in general practice: experience of patients and staff.,British medical journal,1986,background,False
2402,10.1177/154407370301700118,a10b0d46493c2e58c3794c13032e0a7079c48ac2,10.1111/j.1471-0528.1987.tb03165.x,The Newbury Maternity Care Study: a randomized controlled trial to assess a policy of women holding their own obstetric records,British journal of obstetrics and gynaecology,1987,background,False
2403,10.1177/154407370301700118,eb91218b3dc7db4101f8046679f611101e6460da,10.1176/PS.38.10.1081,Patient access to medical records in a forensic center: a controlled study.,Hospital & community psychiatry,1987,background,False
2404,10.1177/154407370301700118,d1d85f735c429aa9538cf09044d9c7dba4166101,,Patients' participation in medical care: effects on blood sugar control and quality of life in diabetes.,Journal of general internal medicine,1988,background,False
2405,10.1177/154407370301700118,6539a1cc4075af8342856fe79e5db401dfe8158e,10.1097/00005650-198903001-00010,Assessing the Effects of Physician-Patient Interactions on the Outcomes of Chronic Disease,Medical care,1989,background,False
2406,10.1177/154407370301700118,ad398a489c4e87502621e42b0f0114fa95b89106,10.1001/ARCHINTE.1994.00420120093010,The doctor-patient relationship and malpractice. Lessons from plaintiff depositions.,Archives of internal medicine,1994,,False
2407,10.1177/154407370301700118,3a3f23a03a9188a42980676b673c4c8b5f6221fc,,Patient adherence to pharmacotherapy: the importance of effective communication.,,1995,background,False
2408,10.1177/154407370301700118,6b875b41d91ada06b87ceebba0724974bfe2660a,10.1136/jamia.1995.95202550,Where's the Science in Medical Informatics?,J. Am. Medical Informatics Assoc.,1995,background,False
2409,10.1177/154407370301700118,d8db660d895416f3eb094dc2f78e6362d80ea3c7,10.1097/00005650-199603000-00007,Initiation of medical malpractice suits: a conceptualization and test.,,1996,background,False
2410,10.1177/154407370301700118,dedbfb97bb82464da1bf52d23d669450cce155e3,10.1097/00005650-199805000-00012,The Primary Care Assessment Survey: tests of data quality and measurement performance.,Medical care,1998,background,True
2411,10.1177/154407370301700118,e0fbfa32a4f68f868b6d14fa1b4f0df708f8b6a8,,Linking primary care performance to outcomes of care.,The Journal of family practice,1998,background,True
2412,10.1177/154407370301700118,c810a11332bc7f7aec71e64c61c7477be4cde061,,"Electronic patient-centered communication: managing risks, managing opportunities, managing care.",The American journal of managed care,1999,background,False
2413,10.1177/154407370301700118,1c272e40dc92a5072a943ebcc9d92e94be92f408,10.1016/S0738-3991(99)00086-5,The enduring and evolving nature of the patient-physician relationship.,Patient education and counseling,2000,background,True
2414,10.1177/154407370301700118,222358d39faac418bbb939fe9cf103113a928f5d,10.14219/JADA.ARCHIVE.2000.0085,Nanodentistry. Fact or fiction?,Journal of the American Dental Association,2000,,False
2415,10.1177/154407370301700118,2e6f0ad639c5dbcd01b53dc5be9f299212caf4de,10.1207/S15327027HC1203_02,Limiting Factors on the Transformative Powers of E-Mail in Patient-Physician Relationships: A Critical Analysis,Health communication,2000,background,False
2416,10.1177/154407370301700118,149021664b4e5b753d3a9686ce091d9eb91025b8,10.1258/1357633011936075,Telemedicine and doctor-patient communication: an analytical survey of the literature,Journal of telemedicine and telecare,2001,background,False
2417,10.1177/154407370301700118,350c317896cf7e0d73920b37c2a647c6bbbdd055,,The quality of physician-patient relationships. Patients' experiences 1996-1999.,The Journal of family practice,2001,background,False
2418,10.1177/154407370301700118,5385e4f90fd08e99f48e37b433b11a583605b44e,,The physician-patient relationship in an electronic environment: a regional snapshot.,Bulletin of the Medical Library Association,2001,background,False
2419,10.1177/154407370301700118,941a0cda225e56420f763b47309d60c55d51266b,10.1146/ANNUREV.SOC.27.1.307,Social Implications of the Internet,,2001,background,False
2420,10.1177/154407370301700118,4b4f85ef25fa98f9db14b198223d2cb983c7d7fa,10.2190/JL1D-21BG-PK2N-J0KD,The End of the Golden Age of Doctoring,"International journal of health services : planning, administration, evaluation",2002,background,False
2421,10.1177/154407370301700118,105aa031c916f8ba5dea63e3e2dc96469834918a,10.1097/01.CCM.0000048629.32625.5D,"Multicenter, double-blind, placebo-controlled study of the use of filgrastim in patients hospitalized with pneumonia and severe sepsis*",Critical care medicine,2003,,False
2422,10.1177/154407370301700118,1d43a140e7121b0528c30da38bf23209dcc3ae62,10.1097/01.CCM.0000066452.48589.F4,Physician-patient relationship in the intensive care unit: Erosion of the sacred trust?,Critical care medicine,2003,background,False
2423,10.1177/154407370301700118,4717d5afa8d63fd8a7b2929c99f2c716ab89546e,10.14219/JADA.ARCHIVE.2003.0015,The technologically well-equipped dental office.,Journal of the American Dental Association,2003,background,True
2424,10.1177/154407370301700118,697abef63105d2930abae981ad0e72c111ae88ea,10.1197/jamia.M1147,Review Paper: The Effects of Promoting Patient Access to Medical Records: A Review,J. Am. Medical Informatics Assoc.,2003,background,False
2425,10.1177/154407370301700118,8674213b6d79a8d432a8549bd26ab2698bc1142c,10.1258/135763303321159611,The technical and interpersonal aspects of telemedicine: effects on doctor–patient communication,Journal of telemedicine and telecare,2003,background,False
2426,10.1177/154407370301700118,fa486e1a52727528db4fd5010c1f59d5189a0eee,10.1023/A:1021061229743,The Impact of CyberHealthcare on the Physician–Patient Relationship,Journal of Medical Systems,2003,background,False
2427,10.1177/154407370301700121,957681185dc3cc439d7ea2c6c2d1d59ecaa6cfab,10.1038/335193A0,James Watson to head NIH human genome project,Nature,1988,background,True
2428,10.1177/154407370301700121,02009b238428bb99894a3a9dd502ae51efa8aefe,10.4135/9781412956260.n404,The Human Genome Project.,Human biology,1990,background,True
2429,10.1177/154407370301700121,59280761daa54bc589d57caaaee9c282bf875f95,10.1016/S0002-9610(05)80522-7,Human Genome Project.,American journal of surgery,1993,,False
2430,10.1177/154407370301700121,41c6f229c4b149d502f89ffc386febb24116bd25,10.1126/SCIENCE.286.5439.531,Molecular classification of cancer: class discovery and class prediction by gene expression monitoring.,Science,1999,,False
2431,10.1177/154407370301700121,43b1be0743fac1d9a977450825f3448b09828534,10.1038/10343,Systematic determination of genetic network architecture,Nature Genetics,1999,methodology,False
2432,10.1177/154407370301700121,8573bbb55112c1f06c43211daedacc1578e69a92,,Cluster analysis and display of genome-wide expression patterns,,1999,methodology,False
2433,10.1177/154407370301700121,cccfed82a6a79be2f9bd7ad91eddd995ff66df7b,10.1073/PNAS.96.6.2907,Interpreting patterns of gene expression with self-organizing maps: methods and application to hematopoietic differentiation.,Proceedings of the National Academy of Sciences of the United States of America,1999,methodology,False
2434,10.1177/154407370301700121,6e436b11eab90258229643cd47861f430f00080c,10.1038/35021093,Molecular portraits of human breast tumours,Nature,2000,,False
2435,10.1177/154407370301700121,6f0e53975738ab85069b8638346e206a0814daaf,10.1093/NAR/28.10.E47,Normalization strategies for cDNA microarrays.,Nucleic acids research,2000,,False
2436,10.1177/154407370301700121,a86171e13f84fe32212dd7fb6a1c31a34a47155f,10.1073/PNAS.97.1.262,Knowledge-based analysis of microarray gene expression data by using support vector machines.,Proceedings of the National Academy of Sciences of the United States of America,2000,methodology background,False
2437,10.1177/154407370301700121,3d12b9dcd850bd4a9863cb3ee68bbf226acb64c2,10.1038/35076576,Computational genetics: Computational analysis of microarray data,Nature Reviews Genetics,2001,background,False
